time,x1,y1,x2,y2
22.098,0.151,-0.187,0.307,-0.284
22.106,0.159,-0.181,0.313,-0.281
22.115,0.166,-0.174,0.317,-0.278
22.123,0.172,-0.168,0.321,-0.276
22.131,0.178,-0.161,0.324,-0.275
22.14,0.183,-0.156,0.326,-0.273
22.148,0.187,-0.15,0.328,-0.271
22.156,0.188,-0.144,0.329,-0.27
22.165,0.192,-0.139,0.329,-0.269
22.173,0.195,-0.134,0.329,-0.268
22.181,0.198,-0.13,0.328,-0.267
22.19,0.2,-0.126,0.328,-0.266
22.198,0.201,-0.124,0.327,-0.266
22.206,0.203,-0.121,0.326,-0.266
22.215,0.207,-0.119,0.324,-0.266
22.223,0.208,-0.118,0.323,-0.267
22.231,0.207,-0.118,0.321,-0.268
22.24,0.207,-0.118,0.32,-0.269
22.248,0.207,-0.119,0.318,-0.271
22.256,0.206,-0.121,0.317,-0.273
22.265,0.204,-0.123,0.315,-0.276
22.273,0.202,-0.126,0.313,-0.279
22.281,0.2,-0.13,0.311,-0.282
22.29,0.197,-0.135,0.309,-0.286
22.298,0.194,-0.139,0.307,-0.289
22.306,0.19,-0.145,0.304,-0.294
22.315,0.186,-0.15,0.301,-0.298
22.323,0.181,-0.156,0.298,-0.303
22.331,0.176,-0.163,0.294,-0.307
22.34,0.169,-0.169,0.29,-0.312
22.348,0.162,-0.176,0.285,-0.317
22.356,0.154,-0.183,0.28,-0.321
22.365,0.144,-0.187,0.274,-0.325
22.373,0.135,-0.193,0.267,-0.329
22.381,0.126,-0.2,0.26,-0.334
22.39,0.115,-0.206,0.252,-0.338
22.398,0.105,-0.212,0.242,-0.342
22.406,9.49E-02,-0.22,0.232,-0.347
22.415,8.46E-02,-0.224,0.22,-0.353
22.423,7.43E-02,-0.224,0.208,-0.358
22.431,6.55E-02,-0.227,0.194,-0.364
22.44,5.59E-02,-0.23,0.18,-0.371
22.448,4.56E-02,-0.232,0.165,-0.377
22.456,3.49E-02,-0.234,0.149,-0.384
22.465,2.36E-02,-0.236,0.133,-0.391
22.473,1.21E-02,-0.241,0.115,-0.397
22.481,2.37E-03,-0.241,9.47E-02,-0.403
22.49,-5.93E-03,-0.238,7.44E-02,-0.41
22.498,-1.38E-02,-0.238,5.38E-02,-0.416
22.506,-2.10E-02,-0.237,3.09E-02,-0.421
22.515,-2.76E-02,-0.236,9.84E-03,-0.422
22.523,-3.37E-02,-0.236,-1.86E-02,-0.425
22.531,-3.95E-02,-0.235,-4.17E-02,-0.425
22.54,-4.48E-02,-0.234,-6.33E-02,-0.424
22.548,-4.97E-02,-0.233,-9.20E-02,-0.42
22.556,-5.45E-02,-0.232,-0.115,-0.414
22.565,-5.92E-02,-0.231,-0.14,-0.405
22.573,-6.40E-02,-0.23,-0.162,-0.396
22.581,-6.87E-02,-0.229,-0.18,-0.386
22.59,-7.36E-02,-0.227,-0.199,-0.373
22.598,-7.89E-02,-0.226,-0.216,-0.36
22.606,-8.43E-02,-0.224,-0.233,-0.346
22.615,-8.97E-02,-0.222,-0.248,-0.332
22.623,-9.54E-02,-0.22,-0.26,-0.319
22.631,-0.101,-0.217,-0.272,-0.306
22.64,-0.107,-0.215,-0.283,-0.293
22.648,-0.113,-0.212,-0.292,-0.282
22.656,-0.119,-0.209,-0.3,-0.271
22.665,-0.124,-0.205,-0.308,-0.26
22.673,-0.13,-0.202,-0.315,-0.25
22.681,-0.135,-0.199,-0.321,-0.24
22.69,-0.14,-0.195,-0.327,-0.232
22.698,-0.145,-0.192,-0.333,-0.224
22.706,-0.15,-0.189,-0.338,-0.217
22.715,-0.154,-0.185,-0.342,-0.211
22.723,-0.158,-0.182,-0.346,-0.206
22.731,-0.161,-0.179,-0.35,-0.201
22.74,-0.164,-0.176,-0.353,-0.198
22.748,-0.167,-0.174,-0.356,-0.195
22.756,-0.17,-0.171,-0.359,-0.192
22.765,-0.172,-0.169,-0.361,-0.191
22.773,-0.174,-0.167,-0.362,-0.19
22.781,-0.175,-0.166,-0.364,-0.191
22.79,-0.177,-0.164,-0.365,-0.192
22.798,-0.178,-0.163,-0.365,-0.194
22.806,-0.178,-0.162,-0.366,-0.196
22.815,-0.179,-0.162,-0.365,-0.199
22.823,-0.179,-0.162,-0.365,-0.203
22.831,-0.179,-0.162,-0.364,-0.208
22.84,-0.178,-0.163,-0.362,-0.212
22.848,-0.178,-0.163,-0.36,-0.218
22.856,-0.177,-0.164,-0.358,-0.225
22.865,-0.175,-0.166,-0.354,-0.232
22.873,-0.174,-0.168,-0.352,-0.24
22.881,-0.172,-0.17,-0.347,-0.249
22.89,-0.17,-0.172,-0.34,-0.257
22.898,-0.167,-0.174,-0.334,-0.266
22.906,-0.164,-0.177,-0.327,-0.276
22.915,-0.161,-0.18,-0.319,-0.285
22.923,-0.157,-0.183,-0.311,-0.295
22.931,-0.153,-0.186,-0.302,-0.305
22.94,-0.149,-0.189,-0.291,-0.316
22.948,-0.144,-0.193,-0.28,-0.326
22.956,-0.139,-0.196,-0.269,-0.336
22.965,-0.133,-0.2,-0.256,-0.347
22.973,-0.127,-0.204,-0.243,-0.357
22.981,-0.121,-0.208,-0.229,-0.366
22.99,-0.114,-0.211,-0.214,-0.375
22.998,-0.106,-0.215,-0.199,-0.383
23.006,-9.84E-02,-0.218,-0.182,-0.391
23.015,-9.03E-02,-0.221,-0.165,-0.398
23.023,-8.18E-02,-0.225,-0.148,-0.404
23.031,-7.29E-02,-0.227,-0.13,-0.41
23.04,-6.35E-02,-0.23,-0.112,-0.415
23.048,-5.39E-02,-0.232,-9.30E-02,-0.42
23.057,-4.41E-02,-0.234,-7.47E-02,-0.423
23.065,-3.43E-02,-0.235,-5.56E-02,-0.425
23.073,-2.45E-02,-0.236,-3.74E-02,-0.427
23.082,-1.42E-02,-0.237,-1.86E-02,-0.428
23.09,-3.66E-03,-0.241,-1.22E-04,-0.429
23.098,7.33E-03,-0.241,1.85E-02,-0.428
23.107,1.97E-02,-0.237,3.69E-02,-0.427
23.115,3.26E-02,-0.235,5.52E-02,-0.425
23.123,4.30E-02,-0.237,7.36E-02,-0.422
23.132,5.40E-02,-0.234,9.14E-02,-0.418
23.14,6.41E-02,-0.231,0.109,-0.414
23.148,7.32E-02,-0.229,0.126,-0.411
23.157,8.19E-02,-0.225,0.143,-0.405
23.165,9.11E-02,-0.222,0.159,-0.399
23.173,9.98E-02,-0.218,0.175,-0.392
23.182,0.109,-0.214,0.19,-0.384
23.19,0.117,-0.207,0.205,-0.376
23.198,0.124,-0.202,0.219,-0.368
23.207,0.131,-0.198,0.233,-0.359
23.215,0.138,-0.193,0.245,-0.35
23.223,0.143,-0.189,0.257,-0.341
23.232,0.149,-0.184,0.269,-0.335
23.24,0.153,-0.18,0.277,-0.325
23.248,0.158,-0.176,0.287,-0.316
23.257,0.162,-0.172,0.297,-0.307
23.265,0.166,-0.168,0.307,-0.297
23.273,0.169,-0.165,0.314,-0.286
23.282,0.172,-0.162,0.322,-0.277
23.29,0.174,-0.159,0.329,-0.268
23.298,0.176,-0.157,0.335,-0.26
23.307,0.178,-0.155,0.34,-0.252
23.315,0.179,-0.154,0.345,-0.247
23.323,0.181,-0.152,0.347,-0.241
23.332,0.182,-0.151,0.35,-0.234
23.34,0.182,-0.151,0.353,-0.228
23.348,0.182,-0.15,0.356,-0.222
23.357,0.182,-0.15,0.358,-0.217
23.365,0.182,-0.151,0.359,-0.212
23.373,0.182,-0.151,0.36,-0.208
23.382,0.181,-0.152,0.36,-0.205
23.39,0.18,-0.153,0.36,-0.203
23.398,0.178,-0.155,0.359,-0.202
23.407,0.177,-0.157,0.358,-0.201
23.415,0.174,-0.159,0.356,-0.201
23.423,0.172,-0.162,0.354,-0.201
23.432,0.17,-0.164,0.352,-0.203
23.44,0.167,-0.167,0.349,-0.205
23.448,0.164,-0.17,0.346,-0.208
23.457,0.16,-0.174,0.343,-0.211
23.465,0.156,-0.177,0.339,-0.216
23.473,0.152,-0.181,0.335,-0.221
23.482,0.148,-0.185,0.33,-0.227
23.49,0.144,-0.188,0.325,-0.234
23.498,0.139,-0.192,0.319,-0.242
23.507,0.134,-0.196,0.313,-0.25
23.515,0.129,-0.199,0.306,-0.26
23.523,0.123,-0.203,0.295,-0.273
23.532,0.117,-0.206,0.285,-0.285
23.54,0.111,-0.21,0.275,-0.297
23.548,0.106,-0.217,0.267,-0.307
23.557,9.95E-02,-0.22,0.257,-0.317
23.565,9.36E-02,-0.222,0.243,-0.33
23.573,8.76E-02,-0.225,0.229,-0.344
23.582,8.19E-02,-0.223,0.212,-0.359
23.59,7.68E-02,-0.225,0.196,-0.371
23.598,7.27E-02,-0.226,0.181,-0.381
23.607,6.81E-02,-0.228,0.162,-0.391
23.615,6.34E-02,-0.229,0.139,-0.403
23.623,5.87E-02,-0.231,0.117,-0.413
23.632,5.40E-02,-0.232,9.74E-02,-0.417
23.64,4.90E-02,-0.233,7.00E-02,-0.422
23.648,4.38E-02,-0.234,4.84E-02,-0.425
23.657,3.81E-02,-0.235,2.60E-02,-0.426
23.665,3.14E-02,-0.236,-2.66E-03,-0.428
23.673,2.30E-02,-0.234,-2.47E-02,-0.422
23.682,1.53E-02,-0.239,-4.68E-02,-0.418
23.69,6.68E-03,-0.24,-6.49E-02,-0.414
23.698,-1.71E-03,-0.241,-8.59E-02,-0.408
23.707,-1.03E-02,-0.24,-0.107,-0.402
23.715,-1.95E-02,-0.24,-0.126,-0.396
23.723,-2.91E-02,-0.239,-0.144,-0.389
23.732,-3.88E-02,-0.238,-0.161,-0.383
23.74,-4.89E-02,-0.237,-0.177,-0.376
23.748,-5.90E-02,-0.235,-0.192,-0.369
23.757,-6.87E-02,-0.232,-0.205,-0.363
23.765,-7.89E-02,-0.229,-0.219,-0.357
23.773,-8.87E-02,-0.226,-0.23,-0.351
23.782,-9.86E-02,-0.221,-0.242,-0.345
23.79,-0.109,-0.217,-0.252,-0.34
23.798,-0.119,-0.211,-0.261,-0.335
23.807,-0.129,-0.206,-0.27,-0.33
23.815,-0.137,-0.201,-0.277,-0.326
23.823,-0.145,-0.195,-0.285,-0.321
23.832,-0.154,-0.189,-0.291,-0.317
23.84,-0.161,-0.183,-0.296,-0.313
23.848,-0.168,-0.177,-0.301,-0.309
23.857,-0.174,-0.171,-0.306,-0.305
23.865,-0.179,-0.166,-0.309,-0.3
23.873,-0.184,-0.161,-0.313,-0.297
23.882,-0.188,-0.156,-0.316,-0.293
23.89,-0.192,-0.152,-0.318,-0.29
23.898,-0.195,-0.148,-0.321,-0.286
23.907,-0.198,-0.145,-0.323,-0.283
23.915,-0.2,-0.142,-0.325,-0.28
23.923,-0.201,-0.14,-0.326,-0.278
23.932,-0.202,-0.138,-0.328,-0.276
23.94,-0.203,-0.137,-0.33,-0.274
23.948,-0.204,-0.136,-0.331,-0.273
23.957,-0.204,-0.136,-0.332,-0.272
23.965,-0.203,-0.137,-0.333,-0.271
23.973,-0.202,-0.138,-0.333,-0.271
23.982,-0.201,-0.14,-0.334,-0.271
23.99,-0.199,-0.139,-0.334,-0.272
23.998,-0.197,-0.142,-0.334,-0.273
24.007,-0.194,-0.145,-0.333,-0.274
24.015,-0.191,-0.149,-0.336,-0.274
24.023,-0.188,-0.154,-0.335,-0.275
24.032,-0.184,-0.159,-0.333,-0.277
24.04,-0.179,-0.164,-0.331,-0.279
24.049,-0.173,-0.17,-0.328,-0.281
24.057,-0.168,-0.175,-0.324,-0.283
24.065,-0.161,-0.181,-0.319,-0.286
24.074,-0.155,-0.186,-0.314,-0.29
24.082,-0.147,-0.191,-0.307,-0.293
24.09,-0.14,-0.196,-0.3,-0.297
24.099,-0.132,-0.201,-0.293,-0.302
24.107,-0.125,-0.206,-0.285,-0.307
24.115,-0.117,-0.211,-0.275,-0.312
24.124,-0.108,-0.215,-0.266,-0.318
24.132,-9.97E-02,-0.219,-0.256,-0.324
24.14,-9.09E-02,-0.223,-0.244,-0.331
24.149,-8.16E-02,-0.227,-0.233,-0.339
24.157,-7.24E-02,-0.23,-0.219,-0.347
24.165,-6.30E-02,-0.233,-0.206,-0.355
24.174,-5.38E-02,-0.235,-0.191,-0.364
24.182,-4.47E-02,-0.237,-0.175,-0.373
24.19,-3.61E-02,-0.238,-0.158,-0.382
24.199,-2.78E-02,-0.239,-0.14,-0.391
24.207,-2.00E-02,-0.24,-0.121,-0.398
24.215,-1.28E-02,-0.241,-0.1,-0.406
24.224,-6.45E-03,-0.241,-7.80E-02,-0.414
24.232,-9.03E-04,-0.241,-5.76E-02,-0.42
24.24,4.46E-03,-0.241,-3.53E-02,-0.424
24.249,9.83E-03,-0.241,-8.73E-03,-0.427
24.257,1.47E-02,-0.24,1.45E-02,-0.428
24.265,1.97E-02,-0.24,3.78E-02,-0.427
24.274,2.45E-02,-0.239,6.65E-02,-0.423
24.282,2.95E-02,-0.239,8.65E-02,-0.421
24.29,3.47E-02,-0.238,0.11,-0.413
24.299,4.08E-02,-0.237,0.133,-0.401
24.307,4.66E-02,-0.236,0.152,-0.391
24.315,5.28E-02,-0.235,0.167,-0.383
24.324,5.98E-02,-0.233,0.184,-0.372
24.332,6.68E-02,-0.231,0.201,-0.36
24.34,7.40E-02,-0.229,0.218,-0.346
24.349,8.18E-02,-0.227,0.233,-0.333
24.357,8.91E-02,-0.224,0.247,-0.322
24.365,9.62E-02,-0.221,0.255,-0.315
24.374,0.103,-0.218,0.264,-0.306
24.382,0.109,-0.211,0.274,-0.296
24.39,0.117,-0.21,0.283,-0.287
24.399,0.124,-0.206,0.292,-0.279
24.407,0.131,-0.202,0.3,-0.271
24.415,0.137,-0.198,0.308,-0.264
24.424,0.143,-0.194,0.315,-0.258
24.432,0.149,-0.189,0.321,-0.252
24.44,0.154,-0.185,0.326,-0.248
24.449,0.159,-0.181,0.331,-0.244
24.457,0.163,-0.176,0.335,-0.241
24.465,0.168,-0.173,0.339,-0.238
24.474,0.171,-0.169,0.342,-0.236
24.482,0.175,-0.165,0.344,-0.235
24.49,0.178,-0.162,0.347,-0.234
24.499,0.181,-0.159,0.348,-0.234
24.507,0.183,-0.156,0.349,-0.235
24.515,0.185,-0.154,0.35,-0.236
24.524,0.187,-0.152,0.35,-0.237
24.532,0.188,-0.15,0.349,-0.239
24.54,0.189,-0.148,0.348,-0.242
24.549,0.19,-0.148,0.347,-0.244
24.557,0.19,-0.147,0.345,-0.248
24.565,0.19,-0.147,0.343,-0.251
24.574,0.19,-0.148,0.34,-0.255
24.582,0.189,-0.149,0.337,-0.26
24.59,0.188,-0.15,0.333,-0.264
24.599,0.186,-0.152,0.329,-0.27
24.607,0.184,-0.155,0.324,-0.275
24.615,0.182,-0.157,0.319,-0.282
24.624,0.175,-0.162,0.314,-0.288
24.632,0.172,-0.165,0.308,-0.294
24.64,0.167,-0.169,0.301,-0.301
24.649,0.163,-0.173,0.294,-0.308
24.657,0.158,-0.178,0.287,-0.315
24.665,0.153,-0.182,0.279,-0.322
24.674,0.148,-0.187,0.271,-0.328
24.682,0.143,-0.193,0.263,-0.335
24.69,0.136,-0.198,0.254,-0.342
24.699,0.129,-0.202,0.244,-0.349
24.707,0.121,-0.207,0.234,-0.357
24.715,0.113,-0.211,0.222,-0.364
24.724,0.105,-0.215,0.21,-0.371
24.732,9.63E-02,-0.219,0.198,-0.377
24.74,8.71E-02,-0.223,0.184,-0.384
24.749,7.69E-02,-0.227,0.17,-0.39
24.757,6.62E-02,-0.23,0.155,-0.397
24.765,5.38E-02,-0.231,0.139,-0.402
24.774,4.31E-02,-0.233,0.123,-0.408
24.782,3.38E-02,-0.237,0.106,-0.413
24.79,2.48E-02,-0.239,8.84E-02,-0.418
24.799,1.57E-02,-0.24,7.05E-02,-0.421
24.807,7.19E-03,-0.241,5.15E-02,-0.424
24.815,-1.47E-03,-0.241,3.19E-02,-0.426
24.824,-1.04E-02,-0.241,1.18E-02,-0.428
24.832,-1.96E-02,-0.241,-8.40E-03,-0.428
24.84,-2.88E-02,-0.24,-2.85E-02,-0.428
24.849,-3.80E-02,-0.238,-4.86E-02,-0.426
24.857,-4.68E-02,-0.237,-6.88E-02,-0.424
24.865,-5.52E-02,-0.236,-8.94E-02,-0.42
24.874,-6.34E-02,-0.234,-0.11,-0.416
24.882,-7.11E-02,-0.232,-0.129,-0.41
24.89,-7.86E-02,-0.229,-0.148,-0.403
24.899,-8.57E-02,-0.227,-0.166,-0.396
24.907,-9.28E-02,-0.224,-0.183,-0.388
24.915,-9.95E-02,-0.221,-0.2,-0.38
24.924,-0.106,-0.218,-0.216,-0.37
24.932,-0.112,-0.215,-0.23,-0.361
24.94,-0.118,-0.212,-0.244,-0.351
24.949,-0.124,-0.208,-0.257,-0.341
24.957,-0.129,-0.205,-0.269,-0.331
24.965,-0.135,-0.201,-0.28,-0.321
24.974,-0.14,-0.198,-0.29,-0.311
24.982,-0.144,-0.195,-0.299,-0.301
24.99,-0.149,-0.191,-0.307,-0.292
24.999,-0.153,-0.188,-0.315,-0.284
25.007,-0.157,-0.185,-0.322,-0.276
25.015,-0.161,-0.182,-0.328,-0.268
25.024,-0.164,-0.179,-0.334,-0.261
25.032,-0.167,-0.176,-0.339,-0.254
25.04,-0.17,-0.173,-0.343,-0.248
25.049,-0.173,-0.171,-0.347,-0.242
25.058,-0.174,-0.169,-0.35,-0.237
25.066,-0.176,-0.167,-0.353,-0.233
25.074,-0.177,-0.166,-0.355,-0.229
25.083,-0.179,-0.164,-0.357,-0.226
25.091,-0.18,-0.163,-0.358,-0.223
25.099,-0.181,-0.163,-0.36,-0.221
25.108,-0.181,-0.162,-0.36,-0.22
25.116,-0.181,-0.162,-0.36,-0.219
25.124,-0.18,-0.163,-0.36,-0.219
25.133,-0.18,-0.163,-0.359,-0.22
25.141,-0.179,-0.164,-0.358,-0.222
25.149,-0.177,-0.166,-0.356,-0.224
25.158,-0.176,-0.167,-0.354,-0.227
25.166,-0.174,-0.169,-0.352,-0.23
25.174,-0.171,-0.172,-0.35,-0.234
25.183,-0.169,-0.174,-0.346,-0.239
25.191,-0.166,-0.177,-0.342,-0.245
25.199,-0.163,-0.179,-0.338,-0.25
25.208,-0.16,-0.182,-0.333,-0.257
25.216,-0.156,-0.185,-0.328,-0.264
25.224,-0.152,-0.188,-0.321,-0.272
25.233,-0.148,-0.192,-0.314,-0.28
25.241,-0.143,-0.195,-0.306,-0.289
25.249,-0.138,-0.199,-0.298,-0.298
25.258,-0.133,-0.202,-0.289,-0.308
25.266,-0.128,-0.205,-0.279,-0.317
25.274,-0.123,-0.208,-0.268,-0.327
25.283,-0.117,-0.212,-0.256,-0.338
25.291,-0.111,-0.215,-0.243,-0.349
25.299,-0.105,-0.218,-0.229,-0.359
25.308,-9.91E-02,-0.221,-0.215,-0.369
25.316,-9.27E-02,-0.223,-0.199,-0.379
25.324,-8.61E-02,-0.226,-0.183,-0.387
25.333,-7.95E-02,-0.228,-0.164,-0.396
25.341,-7.26E-02,-0.231,-0.146,-0.404
25.349,-6.53E-02,-0.233,-0.126,-0.41
25.358,-5.82E-02,-0.235,-0.106,-0.416
25.366,-5.05E-02,-0.237,-8.51E-02,-0.421
25.374,-4.28E-02,-0.238,-6.44E-02,-0.424
25.383,-3.48E-02,-0.238,-4.30E-02,-0.427
25.391,-2.62E-02,-0.239,-2.34E-02,-0.428
25.399,-1.79E-02,-0.24,-2.70E-03,-0.427
25.408,-9.32E-03,-0.24,1.96E-02,-0.426
25.416,-9.45E-04,-0.241,3.79E-02,-0.424
25.424,7.44E-03,-0.24,5.60E-02,-0.422
25.433,1.54E-02,-0.24,7.41E-02,-0.419
25.441,2.41E-02,-0.239,9.36E-02,-0.414
25.449,3.30E-02,-0.236,0.112,-0.409
25.458,4.28E-02,-0.233,0.129,-0.404
25.466,5.32E-02,-0.231,0.145,-0.398
25.474,6.37E-02,-0.228,0.16,-0.392
25.483,7.52E-02,-0.225,0.175,-0.386
25.491,8.64E-02,-0.223,0.189,-0.38
25.499,9.56E-02,-0.219,0.202,-0.374
25.508,0.104,-0.215,0.214,-0.367
